로미오와 줄리엣,"['드라마', '멜로/로맨스']",영국,124분 ,1978.12.30,12세 관람가,프랑코 제페렐리,"['레너드 위팅', '올리비아 핫세', '존 맥에너리']",,9.29,
찡찡 막막,"['멜로/로맨스', '드라마']",한국,96분 ,2016.11.24,15세 관람가,박제욱,"['오창경', '조하영', '박종대']",5.00,8.12,
색즉시공,['코미디'],한국,96분 ,2002.12.13,청소년 관람불가,윤제균,"['임창정', '하지원']",,7.06,
더 바디,['스릴러'],스페인,111분 ,2014.05.22,15세 관람가,오리올 파울로,"['벨렌 루에다', '오라 가리도', '호세 코로나도']",8.07,4.25,7.78
개에게 처음 이름을 지어준 날,['드라마'],일본,107분 ,2017.04.06,전체 관람가,야마다 아카네,['고바야시 사토미'],,5.00,10.00
공공의 적 - 살인마,"['액션', '스릴러']",미국,83분 ,2014.07.30,청소년 관람불가,더글러스 엘포드-아젠트,"['마이클 매드슨', '제니퍼 티스데일', '레이첼 헌터']",,5.71,
역린,['드라마'],한국,135분 ,2014.04.30,15세 관람가,이재규,"['현빈', '정재영', '조정석']",7.43,5.64,7.06
극장판 명탐정 코난:탐정들의 진혼가,['애니메이션'],일본,111분 ,2014.02.13,12세 관람가,야마모토 야스이치로,"['타카야마 미나미', '야마자키 와카나']",8.70,8.83,
엑소시스트,['공포'],미국,132분 ,2001.05.19,15세 관람가,윌리엄 프리드킨,"['엘렌 버스틴', '막스 폰 시도우', '린다 블레어']",,8.53,
커피메이트,['멜로/로맨스'],한국,111분 ,2017.03.01,청소년 관람불가,이현하,"['윤진서', '오지호', '김민서']",7.89,4.00,7.69
클래식,"['멜로/로맨스', '드라마']",한국,132분 ,2003.01.30,12세 관람가,곽재용,"['손예진', '조승우', '조인성']",,9.35,
천하제일검,"['액션', '드라마']",중국,89분 ,2017.02.23,12세 관람가,장뢰,"['양준우', '양서장', '금초']",,4.16,
정글북,"['가족', '모험', '애니메이션']",미국,78분 ,1993.12.24,전체 관람가,울프강 라이트만,"['필 해리스', '세바스티안 캐보', '조지 샌더스']",,8.89,
용서받지 못한 자,['서부'],미국,131분 ,1993.03.13,15세 관람가,클린트 이스트우드,"['클린트 이스트우드', '진 핵크만', '모건 프리먼']",,9.10,
모스트 원티드 맨,"['스릴러', '드라마']",영국,121분 ,2014.08.07,청소년 관람불가,안톤 코르빈,"['필립 세이모어 호프만', '레이첼 맥아덤즈', '윌렘 대포']",8.43,7.82,7.65
구세주 2,['코미디'],한국,100분 ,2009.02.26,15세 관람가,황승재,"['최성국', '이영은']",,2.75,5.98
무단 침입,"['범죄', '스릴러']",미국,117분 ,1993.10.23,청소년 관람불가,조나단 카프란,"['커트 러셀', '레이 리오타', '매들린 스토우']",,8.38,
벨빌의 세 쌍둥이,['애니메이션'],영국,75분 ,2016.10.27,12세 관람가,실뱅 쇼메,"['미쉘 코크투', '장-클로드 돈다', '미쉘 로빈']",8.63,7.83,8.66
데드 맨,"['드라마', '범죄', '모험']",미국,121분 ,1998.05.23,15세 관람가,짐 자무쉬,"['조니 뎁', '게리 파머', '랜스 헨릭슨']",,8.01,
내 여자친구의 결혼식,['코미디'],미국,124분 ,2011.08.25,청소년 관람불가,폴 페이그,"['크리스틴 위그', '로즈 번', '마야 루돌프']",,6.79,7.66
명탐정 코난 : 에피소드 원 - 작아진 명탐정,['애니메이션'],일본,95분 ,2017.02.08,12세 관람가,야마모토 야스이치로,"['야마구치 캇페이', '타카야마 미나미', '야마자키 와카나']",,6.65,
신데렐라,['멜로/로맨스'],미국,113분 ,2015.03.19,전체 관람가,케네스 브래너,"['릴리 제임스', '리처드 매든', '케이트 블란쳇']",8.48,6.50,8.35
매직 인 더 문라이트,"['코미디', '드라마', '멜로/로맨스']",미국,97분 ,2014.08.20,12세 관람가,우디 앨런,"['콜린 퍼스', '엠마 스톤']",7.66,6.35,7.73
사다코 2,['공포'],일본,96분 ,2014.03.13,15세 관람가,하나부사 츠토무,"['타키모토 미오리', '세토 코지']",3.86,4.00,5.03
더 콜,"['범죄', '스릴러']",미국,94분 ,2013.06.20,청소년 관람불가,브래드 앤더슨,"['할리 베리', '아비게일 브레스린', '모리스 체스트넛']",,8.36,
어메이징 스파이더맨 2,"['액션', '모험', '판타지']",미국,142분 ,2014.04.23,12세 관람가,마크 웹,"['앤드류 가필드', '엠마 스톤']",8.06,6.32,7.76
거북이는 의외로 빨리 헤엄친다,['코미디'],일본,90분 ,2006.10.19,전체 관람가,미키 사토시,"['우에노 주리', '아오이 유우']",,8.18,
십이야 : 깊고 붉은 열두 개의 밤 Chapter 1,"['공포', '스릴러']",한국,73분 ,2015.07.22,15세 관람가,오인천,"['이관훈', '정보름', '박은석']",,4.70,
하이 스피드! –프리! 스타팅 데이즈,['애니메이션'],일본,111분 ,2016.03.24,전체 관람가,타케모토 야스히로,"['시마자키 노부나가', '스즈키 타츠히사', '토요나가 토시유키']",9.50,5.33,9.20
토이 스토리 2,"['애니메이션', '모험']",미국,92분 ,2010.05.05,전체 관람가,존 라세터,"['톰 행크스', '팀 알렌', '조앤 쿠삭']",,9.25,
바보,['드라마'],한국,99분 ,2008.02.28,12세 관람가,김정권,"['차태현', '하지원']",,5.00,8.05
나 홀로 집에 2 - 뉴욕을 헤매다,"['모험', '액션', '범죄', '스릴러', '코미디', '가족']",미국,115분 ,1992.12.18,전체 관람가,크리스 콜럼버스,"['맥컬리 컬킨', '조 페시', '다니엘 스턴']",,9.29,
그레이브 인카운터,"['공포', '스릴러', '미스터리']",캐나다,93분 ,2012.08.01,15세 관람가,더 비셔우스 브라더스,"['숀 로저슨', '주안 리딩거']",,5.00,6.52
너는 펫,"['멜로/로맨스', '코미디']",한국,110분 ,2011.11.10,12세 관람가,김병곤,"['김하늘', '장근석']",,4.55,6.25
"러브, 로지",['멜로/로맨스'],독일,102분 ,2014.12.10,15세 관람가,크리스티안 디터,"['릴리 콜린스', '샘 클라플린']",7.97,5.00,7.68
우리 손자 베스트,"['드라마', '코미디']",한국,130분 ,2016.12.08,청소년 관람불가,김수현,"['구교환', '동방우', '김상현']",7.40,7.25,7.78
폴터가이스트,"['공포', '판타지']",미국,114분 ,1991.06.01,12세 관람가,토브 후퍼,"['조베스 윌리엄스', '크레이그 넬슨', '베아트리스 스트레이트']",,7.64,
사돈의 팔촌,"['드라마', '멜로/로맨스']",한국,103분 ,2016.05.12,15세 관람가,장현상,"['장인섭', '배소은']",8.77,6.21,7.74
극장판 썬더일레븐 GO VS 골판지 전사 W,['애니메이션'],일본,90분 ,2013.06.05,전체 관람가,미야오 요시카즈,"['테라사키 유카', '시모노 히로']",,3.00,8.41
노벨스 라스트 윌,"['서스펜스', '액션', '스릴러']",스웨덴,92분 ,2012.11.29,15세 관람가,피터 플린스,"['말린 크레핀', '본 켈먼', '레이프 안드리']",,5.48,
플로렌스,"['드라마', '코미디']",영국,111분 ,2016.08.24,15세 관람가,스티븐 프리어즈,"['메릴 스트립', '휴 그랜트', '사이몬 헬버그']",8.60,6.64,8.49
밀레니엄 제1부 - 여자를 증오한 남자들,['스릴러'],스웨덴,152분 ,2012.01.05,청소년 관람불가,닐스 아르덴 오플레브,"['노미 라파스', '미카엘 뉘키비스트']",,7.25,7.86
쥬라기헌터,['액션'],미국,89분 ,2015.07.16,청소년 관람불가,아리 노박,"['에릭 로버츠', '립 힐리스']",,4.45,
데자뷰,"['액션', '모험', 'SF', '멜로/로맨스', '스릴러']",미국,126분 ,2007.01.11,12세 관람가,토니 스콧,['덴젤 워싱턴'],,6.00,8.67
다크 플레이스,"['드라마', '미스터리', '스릴러']",미국,113분 ,2015.07.15,청소년 관람불가,질스 파겟-브레너,"['샤를리즈 테론', '니콜라스 홀트', '클로이 모레츠']",7.25,6.00,7.65
"구름의 저편, 약속의 장소",['애니메이션'],일본,90분 ,2017.02.28,12세 관람가,신카이 마코토,"['하기와라 마사토', '난리 유카', '요시오카 히데타카']",7.67,5.50,6.93
지미스 홀,['드라마'],영국,106분 ,2014.10.09,12세 관람가,켄 로치,"['배리 워드', '시모네 커비', '앤드류 스캇']",8.60,6.83,8.28
미이라 2,"['모험', '액션', '스릴러', '공포', '판타지']",미국,133분 ,2001.06.16,12세 관람가,스티븐 소머즈,"['브렌든 프레이저', '레이첼 와이즈', '존 한나']",,8.95,
언터처블: 1%의 우정,"['코미디', '드라마']",프랑스,112분 ,2012.03.22,12세 관람가,올리비에르 나카체,"['프랑수아 클루제', '오마 사이']",,6.83,9.33
트롤,"['애니메이션', '모험', '가족', '판타지', '뮤지컬']",미국,92분 ,2017.02.16,전체 관람가,마이크 미첼,"['안나 켄드릭', '저스틴 팀버레이크', '주이 디샤넬']",8.81,6.00,8.73
아웃브레이크,['스릴러'],미국,125분 ,1995.04.01,12세 관람가,볼프강 페터젠,"['더스틴 호프만', '르네 루소', '모건 프리먼']",,8.17,
밀리언 웨이즈,['코미디'],미국,116분 ,2014.06.12,청소년 관람불가,세스 맥팔레인,"['세스 맥팔레인', '샤를리즈 테론', '아만다 사이프리드']",6.27,5.75,7.18
더 샌드,"['공포', 'SF']",미국,84분 ,2016.04.28,15세 관람가,이삭 가바에프,"['브룩 버틀러', '클레오 베리', '신시아 뮤렐']",,2.84,
그날 본 꽃의 이름을 우리는 아직 모른다,"['애니메이션', '드라마', '판타지', '멜로/로맨스']",일본,99분 ,2014.02.20,12세 관람가,나가이 타츠유키,"['이리노 미유', '카야노 아이', '토마츠 하루카']",8.96,7.00,8.97
사도,['드라마'],한국,125분 ,2015.09.16,12세 관람가,이준익,"['송강호', '유아인', '문근영']",8.49,7.54,8.22
아버지를 위한 노래,"['범죄', '드라마', '스릴러']",이탈리아,118분 ,2012.05.03,12세 관람가,파올로 소렌티노,"['숀 펜', '프란시스 맥도맨드', '쥬드 허쉬']",,6.44,7.98
덤 앤 더머,['코미디'],미국,113분 ,1994.12.17,15세 관람가,피터 패럴리,"['짐 캐리', '제프 다니엘스']",,8.57,
아이언맨,"['SF', '액션', '드라마', '판타지']",미국,125분 ,2008.04.30,12세 관람가,존 파브로,"['로버트 다우니 주니어', '테렌스 하워드', '제프 브리지스']",,6.13,8.88
신검전설,"['액션', '코미디']",중국,92분 ,2013.07.24,15세 관람가,우얼샨,"['장위치', '안도 마사노부', '여위국']",,5.15,
부산행,"['액션', '스릴러']",한국,118분 ,2016.07.20,15세 관람가,연상호,"['공유', '정유미', '마동석']",8.59,7.10,8.02
순류역류,"['액션', '범죄', '스릴러']",홍콩,112분 ,2000.11.18,15세 관람가,서극,"['오백', '사정봉', '서자기']",,8.37,
눈길,['드라마'],한국,121분 ,2017.03.01,15세 관람가,이나정,"['김영옥', '김향기', '김새론']",9.08,6.00,8.95
에이리언 VS. 프레데터 2,"['액션', '공포', 'SF', '스릴러']",미국,94분 ,2008.01.17,15세 관람가,콜린 스트로즈,"['스티븐 파스퀄', '레이코 에이리스워스', '존 오티즈']",,4.00,5.84
꿈보다 해몽,"['드라마', '코미디']",한국,98분 ,2015.02.12,15세 관람가,이광국,"['신동미', '김강현', '유준상']",7.76,7.06,7.34
독수리 에디,['드라마'],영국,106분 ,2016.04.07,12세 관람가,덱스터 플레처,"['태런 에저튼', '휴 잭맨', '크리스토퍼 월켄']",8.96,6.75,9.02
이쁜 것들이 되어라,"['멜로/로맨스', '코미디']",한국,99분 ,2014.04.17,15세 관람가,한승훈,"['정겨운', '정인기', '윤승아']",10.0,4.00,7.92
카포티,['드라마'],미국,113분 ,2006.05.25,15세 관람가,베넷 밀러,"['필립 세이모어 호프만', '캐서린 키너']",,7.00,7.73
우주 전쟁,"['SF', '드라마', '스릴러']",미국,116분 ,2005.07.07,12세 관람가,스티븐 스필버그,['톰 크루즈'],10.0,7.32,
무림쟁패: 황제암살단,"['액션', '드라마']",중국,86분 ,2017.02.09,12세 관람가,장뢰,"['양준우', '양서장', '금초']",,4.29,
다찌마와 리 - 악인이여 지옥행 급행열차를 타라!,['액션'],한국,99분 ,2008.08.14,12세 관람가,류승완,"['임원희', '공효진', '박시연']",,6.70,6.81
"제니, 주노","['코미디', '드라마']",한국,108분 ,2005.02.18,15세 관람가,김호준,"['박민지', '김혜성']",,3.53,
패트리어트 데이,"['드라마', '스릴러']",미국,133분 ,2017.04.06,15세 관람가,피터 버그,['마크 월버그'],,5.00,9.58
서극의 칼,['액션'],홍콩,105분 ,1995.12.30,15세 관람가,서극,"['조문탁', '웅흔흔', '상니']",,8.62,
바르게 살자,['코미디'],한국,102분 ,2007.10.18,15세 관람가,라희찬,"['정재영', '손병호']",,8.03,
세렌디피티,"['멜로/로맨스', '코미디']",미국,91분 ,2002.04.19,12세 관람가,피터 첼솜,"['존 쿠삭', '케이트 베킨세일']",,8.15,
적벽대전 1부 - 거대한 전쟁의 시작,"['전쟁', '액션', '모험', '드라마']",중국,132분 ,2008.07.10,15세 관람가,오우삼,"['양조위', '금성무', '장풍의']",,5.83,6.79
에너미 오브 스테이트,"['액션', '스릴러', '드라마']",미국,131분 ,1998.12.24,15세 관람가,토니 스콧,"['윌 스미스', '진 핵크만']",,9.09,
나루토 질풍전 극장판 3 - 불의 의지를 잇는 자,['애니메이션'],일본,95분 ,2009.10.22,전체 관람가,무라타 마사히코,"['나카무라 치에', '박로미']",,6.00,8.79
이도공간,['스릴러'],홍콩,100분 ,2003.06.05,12세 관람가,나지량,"['장국영', '임가흔']",,7.98,
"서른아홉, 열아홉","['코미디', '멜로/로맨스']",프랑스,92분 ,2014.09.18,청소년 관람불가,데이빗 모로,"['피에르 니네이', '버지니아 에피라']",8.36,8.21,
더 씽,"['SF', '스릴러']",미국,103분 ,2012.06.14,15세 관람가,매티스 반 헤이닌겐 주니어,"['메리 엘리자베스 윈스티드', '조엘 에저튼', '에릭 크리스찬 올슨']",,5.50,7.86
코리올라누스: 세기의 라이벌,"['전쟁', '드라마', '스릴러']",영국,122분 ,2013.07.11,15세 관람가,레이프 파인즈,"['레이프 파인즈', '제라드 버틀러', '바네사 레드그레이브']",,7.15,
7번째 아들,"['판타지', '모험', '가족']",영국,102분 ,2015.02.11,12세 관람가,세르게이 보드로프,"['제프 브리지스', '벤 반스', '줄리안 무어']",6.64,5.00,4.92
데블,"['공포', '미스터리', '스릴러']",미국,80분 ,2010.11.04,15세 관람가,존 에릭 도들,"['크리스 메시나', '로건 마샬 그린', '제니 오하라']",,5.67,7.33
거북이도 난다,['드라마'],이란,97분 ,2005.04.22,15세 관람가,바흐만 고바디,"['소란 에브라힘', '아바즈 라티프', '아브돌 라흐만 카림']",,8.49,
스네이크 온 어 플레인,"['액션', '공포', '스릴러']",미국,106분 ,2006.12.07,청소년 관람불가,데이비드 R. 엘리스,['사무엘 L. 잭슨'],,6.58,
로보캅,"['SF', '액션', '범죄']",미국,103분 ,1987.12.25,15세 관람가,폴 버호벤,"['피터 웰러', '낸시 알렌', '댄 오헐리히']",,9.21,
더 기버: 기억전달자,"['SF', '드라마']",미국,97분 ,2014.08.20,12세 관람가,필립 노이스,"['브렌튼 스웨이츠', '메릴 스트립', '제프 브리지스']",7.87,5.00,7.95
히든 페이스,['스릴러'],콜롬비아,97분 ,2014.09.12,청소년 관람불가,안드레스 바이즈,"['마르티나 가르시아', '킴 구티에레즈', '클라라 라고']",,8.01,
그을린 사랑,['드라마'],캐나다,130분 ,2011.07.21,청소년 관람불가,드니 빌뇌브,"['루브나 아자발', '멜리사 디소르미스-폴린', '맥심 고데테']",8.00,7.75,8.62
쥬라기 테러,"['공포', 'SF']",미국,88분 ,2017.02.09,15세 관람가,숀 케인,"['제시카 리 켈러', '린제이 스포러', '그레그 에비건']",,7.00,
키즈 리턴,['드라마'],일본,107분 ,2000.09.28,15세 관람가,기타노 다케시,"['안도 마사노부', '카네코 켄', '모리모토 레오']",9.14,9.01,
백설공주,"['드라마', '판타지', '코미디']",미국,108분 ,2012.05.03,전체 관람가,타셈 싱,"['줄리아 로버츠', '릴리 콜린스', '아미 해머']",,5.88,7.50
이보다 더 좋을 순 없다,"['코미디', '드라마']",미국,138분 ,1998.03.14,15세 관람가,제임스 L. 브룩스,"['잭 니콜슨', '헬렌 헌트', '그렉 키니어']",,9.06,
더티 댄싱,"['멜로/로맨스', '드라마']",미국,100분 ,2007.11.23,15세 관람가,에밀 아돌리노,"['패트릭 스웨이지', '제니퍼 그레이', '제리 오바치']",,6.00,8.92
이메지네룸,"['드라마', '판타지', '뮤지컬']",핀란드,86분 ,2015.10.08,15세 관람가,스토브 하르유,"['마리앤 파리', '퀸 로드', '프란시스 X. 맥카티']",,8.04,
